id,meanfreq,sd,median,mode,Q25,Q75,IQR,skew,kurt,Label
421,1.067180361,1.478531435,0.54483408,0.119597725,0.303977551,1.176874835,0.872897284,8.613063686,0.105747386,Male
422,1.549934767,2.444921327,0.486575947,0.246531813,0.248153733,1.594347186,1.346193453,7.011600261,0.064451364,Male
423,2.064275567,2.546267607,0.688476795,0.229908766,0.400466085,2.809510115,2.40904403,8.02516189,0.087153153,Female
424,1.198558406,1.832153631,0.466618548,0,0.226663282,1.190681811,0.964018529,6.940072334,0.063067283,Male
425,2.22303017,3.141859356,0.611187312,0.221319117,0.211867767,3.023644449,2.811776682,8.803889487,0.105373887,Female
426,1.709336676,2.223363174,0.648599417,0,0.408201101,1.902359942,1.494158841,7.205509685,0.069519931,Female
427,1.93190428,2.633953653,0.557472022,0.286926358,0.288511587,2.589734957,2.30122337,5.771242045,0.044472414,Male
428,1.780503211,2.281861978,0.819921308,0.209262386,0.399907123,2.301141545,1.901234422,8.823683658,0.117330142,Female
429,1.682328756,2.103916023,0.708328755,0.188717652,0.360221194,2.207231459,1.847010265,7.425126016,0.078935744,Female
430,1.539410355,1.488286218,1.095574578,0.22215667,0.586623968,1.737058751,1.150434783,5.100756476,0.043153054,Female
431,1.476091274,1.945521463,0.650372895,0,0.242626158,1.659293334,1.416667176,16.17865948,0.524873575,Female
432,2.294524569,2.691173279,1.061064491,0.279674517,0.479268695,3.296640621,2.817371925,7.888912113,0.092770797,Female
433,2.090097358,2.826761356,0.52043405,0.225403409,0.225993471,2.881269234,2.655275763,9.755417319,0.125604786,Female
434,2.373439356,2.359066867,1.836739612,0,0.731582727,2.926330907,2.19474818,6.818027207,0.074463643,Female
435,1.983956349,2.402485246,0.712299465,0.539037433,0.379411765,2.943850267,2.564438503,5.970613338,0.045977933,Male
436,1.846462612,2.147019316,1.051658358,0,0.42697547,2.1747816,1.74780613,7.406591253,0.092525475,Female
437,3.116187802,3.236466048,1.045740522,0.530188818,0.390323056,5.825571618,5.435248562,5.377683264,0.037676205,Male
438,0.9445671,1.269137529,0.561507289,0.189812728,0.263305678,1.098164445,0.834858767,10.260107,0.165022659,Female
439,2.03983904,2.717171609,0.756389022,0,0.335128105,2.688923478,2.353795374,8.654799461,0.124303825,Female
440,2.418544983,2.700753453,1.066220428,0,0.500968434,3.925730514,3.42476208,7.688883492,0.100458531,Female
441,2.136795537,2.663397815,0.771008646,0.15081268,0.315181556,2.989988473,2.674806916,9.520329687,0.129005919,Male
442,1.693321879,2.462994957,0.513821471,0.105883338,0.256089934,1.82217838,1.566088446,7.569032948,0.074907488,Male
443,1.917023576,2.427062324,0.89633636,0,0.43184833,2.375793504,1.943945174,9.766747675,0.180522752,Female
444,1.27073077,1.574852739,0.672710453,0.46706753,0.46706753,1.387881591,0.920814061,7.847482893,0.086020997,Female
445,1.387366425,2.004340678,0.578452245,0.188729413,0.221433427,1.655640701,1.434207274,7.020518965,0.069389327,Female
446,1.05076886,1.566898293,0.446461911,0.212214363,0.214533645,1.159061506,0.94452786,7.135748099,0.066176111,Male
447,2.78032116,3.098919224,1.155916768,0.266689329,0.482092249,4.617354899,4.135262649,8.203110062,0.100604534,Female
448,1.288587223,1.563489038,0.710151246,0.472126335,0.428314057,1.498118327,1.06980427,6.674267856,0.063067882,Female
449,1.883127321,2.701036986,0.388291495,0.195360677,0.134128226,3.004277875,2.870149648,8.668595047,0.100457979,Female
450,1.821369114,1.805948515,1.417042993,0,0.351444685,2.681342719,2.329898034,6.854742224,0.078701926,Male
451,1.544155366,2.497216449,0.482800141,0.208433541,0.240336634,1.182541316,0.942204681,10.02550343,0.141165639,Female
452,2.108554148,2.655636706,0.802408263,0.202560524,0.273065015,3.392049434,3.118984419,6.749325084,0.064723371,Female
453,3.260475814,3.613682727,1.329163962,0.050571206,0.394073738,6.01749643,5.623422692,22.85607995,1.104698365,Female
454,1.90368818,2.630699485,0.783281935,0.710168804,0.342046746,1.892760915,1.55071417,6.830938098,0.064525569,Female
455,1.90544164,2.66441915,0.743117386,0.193310942,0.319674371,2.082904475,1.763230104,8.654063642,0.107343194,Female
456,1.061730578,1.608251258,0.590735283,0.238442242,0.223405344,1.068156799,0.844751455,5.678016151,0.047558478,Male
457,2.690298402,3.181678855,0.799079435,0.190125797,0.391273379,4.719161078,4.327887699,5.887052098,0.044836814,Female
458,2.32924937,2.89288711,0.814006515,0.202413385,0.227805745,4.048267693,3.820461948,8.089140193,0.094565305,Female
459,1.191308152,1.977589517,0.350101408,0.095191806,0.180800545,1.148051515,0.967250971,8.149590472,0.087665075,Male
460,3.031357262,3.195507842,1.120098716,0.156800588,0.3050003,5.630927448,5.325927148,7.50007405,0.076156682,Male
461,1.679379808,2.404126693,0.508751518,0.117960878,0.216382225,2.042242935,1.825860711,6.480647069,0.05682507,Male
462,0.844233896,1.213640222,0.530666667,0.218666667,0.213333333,0.971333333,0.758,6.449744484,0.062309884,Male
463,1.16397852,2.033740928,0.342308184,0.11339839,0.147206606,0.86844854,0.721241934,8.301829872,0.107211598,Male
464,0.884153484,1.371965236,0.51027023,0.014419669,0.216760189,0.858668045,0.641907856,5.062969525,0.034063864,Male
465,2.560240475,2.87180874,0.84396417,0.324329686,0.30488758,4.702338584,4.397451004,6.31710138,0.056758932,Male
466,2.215035019,2.600244238,0.879935417,0.639896497,0.544751537,3.178961024,2.634209487,4.148053623,0.022725383,Female
467,2.159912814,2.743131878,0.597273687,0,0.165478424,4.532557458,4.367079034,7.703420354,0.081613586,Male
468,1.240117659,1.654420107,0.600989815,0.150642842,0.319078145,1.369624157,1.050546012,8.559182161,0.105346973,Male
469,1.745351055,2.667922171,0.50295891,0.193445735,0.238465833,1.487070121,1.248604288,6.034487126,0.047725612,Female
470,3.022372469,3.124694197,1.823613873,0.440847983,0.488206984,4.400294328,3.912087344,6.731291458,0.07019184,Female
471,1.561634538,2.404892978,0.44228097,0.204262836,0.262252708,1.598616345,1.336363636,6.603403527,0.055678867,Male
472,1.575189667,2.178182952,0.649385415,0.25011343,0.328330721,1.646201122,1.317870401,5.758989683,0.043958721,Female
473,1.379406984,1.795526008,0.844286665,0.215265143,0.352252052,1.425083204,1.072831152,5.68166186,0.04882388,Female
474,1.550369609,1.879015478,0.727452195,0.230338173,0.378691572,2.313792493,1.935100921,5.380802306,0.040454451,Male
475,1.281943224,2.042548997,0.43131702,0.197470443,0.20439923,1.236788562,1.032389332,9.261290313,0.118117707,Female
476,1.777434707,2.717871704,0.517061698,0.195289448,0.229186839,1.828435399,1.59924856,6.711555381,0.060301899,Female
477,2.110375954,2.441849208,0.915816635,0.283423704,0.469742926,2.573268744,2.103525817,8.720600474,0.101959056,Male
478,2.101384762,2.580385616,0.618715688,0.204812011,0.217039594,4.189781234,3.97274164,10.25871324,0.154509445,Male
479,1.469401236,1.752766619,0.815000927,0.462015576,0.458608381,1.886222882,1.4276145,6.166259444,0.057950637,Female
480,2.242411373,2.543134685,1.204319031,0.192014213,0.542936741,2.615366008,2.072429267,8.042202239,0.096394256,Female
481,1.86944046,2.476797504,0.669859227,0.30760272,0.30760272,2.378140392,2.070537672,9.915996831,0.166262719,Male
482,3.358385502,3.62187912,1.247842824,0,0.271174324,6.459129881,6.187955557,8.493665574,0.100036433,Female
483,1.521908274,2.141108915,0.552841875,0.119613796,0.264816614,1.790041292,1.525224678,5.694440837,0.042700269,Male
484,1.896651301,2.318367101,0.74514296,0,0.377874989,2.825444214,2.447569225,7.95344968,0.095506029,Female
485,2.826000292,3.22303561,1.084992565,0.253535769,0.446176111,4.39969462,3.953518509,11.16197841,0.183386255,Female
486,2.020549443,2.784572285,0.651050192,0.227308612,0.363587311,2.238484102,1.874896791,8.268798428,0.089532382,Female
487,2.500792884,2.715931843,1.23268944,0.250820184,0.502405063,4.153062251,3.650657187,6.979851177,0.074155016,Female
488,1.315469286,1.547543232,0.87041483,0,0.473892518,1.469015905,0.995123387,7.060718161,0.100302364,Female
489,1.132811533,1.283351674,0.578609155,0.403732394,0.424066901,1.406778169,0.982711268,6.85732965,0.06184071,Female
490,2.765886293,3.093744599,1.036472841,0.029942549,0.432247563,4.763168524,4.330920961,5.416787247,0.038747901,Male
491,2.365496576,2.86542597,0.780956907,0,0.369518378,4.011137516,3.641619138,7.113600808,0.077393855,Male
492,1.509865517,2.090246303,0.670699037,0.22582252,0.268279615,1.916722478,1.648442863,7.491869554,0.078517951,Female
493,1.987580363,2.574226811,0.853704759,0.217241379,0.425505842,2.36631519,1.940809347,9.055384356,0.111324023,Female
494,2.827210387,3.457056736,0.820469063,0.193450823,0.329205787,5.396259812,5.067054025,12.03299936,0.221021531,Female
495,2.798310532,2.926151876,1.70764051,0.266977913,0.510764949,4.32707847,3.816313521,9.876395211,0.150177274,Female
496,1.864188251,2.467987084,0.796144493,0.210021279,0.21374506,2.281933327,2.068188266,16.12945735,0.410739355,Female
497,1.627862188,1.874956579,0.934739912,0.269416626,0.439499271,2.062430724,1.622931454,9.763961199,0.146528532,Female
498,2.61529019,3.188764787,0.812058212,0.256224012,0.429768711,4.966489085,4.536720374,6.126111593,0.052915275,Female
499,1.529271836,2.217924821,0.552232188,0.197320374,0.300615603,1.684948249,1.384332646,9.666939732,0.120489311,Female
500,2.265336201,2.617569919,0.860233938,0,0.367359689,3.750130159,3.38277047,5.724219135,0.045237741,Male
501,1.577138847,2.075252777,0.713767004,0.212763729,0.343545103,1.826384668,1.482839564,10.44353358,0.168534911,Female
502,1.202737809,2.010018372,0.38884944,0.116998947,0.134204674,0.994491046,0.860286372,8.441859738,0.098790846,Male
503,0.990409923,1.49519013,0.486869992,0.480356681,0.274373223,1.033988111,0.759614888,5.885226354,0.047013361,Male
504,0.781668981,1.403596969,0.353785755,0.208846372,0.131573215,0.782756204,0.651182989,8.298637618,0.093140725,Female
505,1.055946303,1.758186407,0.445071081,0.108104186,0.204638693,0.927743617,0.723104924,7.199787544,0.073713056,Male
506,3.392584576,2.867974539,2.740396899,0,0.624314405,5.343458642,4.719144237,10.54972507,0.190809301,Female
507,2.100647123,2.567818648,0.973516934,0,0.253685195,3.0450151,2.791329906,12.63111975,0.247472089,Female
508,1.478655001,2.355343827,0.40689176,0.269972959,0.234086983,1.376365207,1.142278224,10.38941852,0.140372277,Male
509,1.795453365,2.154360685,0.785138367,0.74663478,0.495524428,2.521984968,2.02646054,5.490068808,0.042776338,Female
510,1.73548744,2.237186709,0.757244133,0.217307002,0.395065796,2.168907055,1.77384126,6.037020841,0.052960064,Female
511,1.095517945,1.874927076,0.264574188,0.24602173,0.219402985,0.752584504,0.533181519,14.75210556,0.276831157,Male
512,1.641139426,2.442686828,0.653456919,0.222453419,0.248174596,1.45150856,1.203333964,8.990832089,0.116317895,Female
513,1.348348962,1.740817812,0.597643266,0.179431004,0.3657632,1.592795218,1.227032018,8.584954565,0.096568559,Female
514,1.153123665,1.712093996,0.510420215,0.562535192,0.236050189,1.328165514,1.092115324,5.444175943,0.038585636,Male
515,1.373804596,1.643074169,0.686996939,0.166651253,0.325567638,1.961140698,1.63557306,8.275696316,0.092731715,Male
516,0.956627819,1.455394109,0.403686294,0.415435999,0.224922925,0.954243901,0.729320976,6.936673431,0.060700283,Male
517,1.769149532,2.539029321,0.591001074,0.180985852,0.278389148,1.828286175,1.549897027,8.056989444,0.089774108,Female
518,1.619952673,2.160114874,0.754518672,0.278141079,0.279970954,2.012863071,1.732892116,11.00286736,0.157772264,Female
519,2.295098734,2.537419868,1.453957787,0,0.481266377,3.017756054,2.536489677,6.874929687,0.069893233,Male
520,1.904213333,2.679094873,0.649302687,0.111738279,0.291082911,1.89579483,1.604711919,7.599149439,0.085101447,Male
521,2.021238157,2.104146113,1.5492503,0.103838465,0.307596961,3.240543782,2.932946821,7.809394991,0.097755886,Male
522,2.048455825,2.838412131,0.550185238,0.136848105,0.269506982,2.606397834,2.336890852,6.536457508,0.058526517,Male
523,2.512834547,3.258083249,0.52722433,0.100733154,0.244521608,4.808383377,4.563861769,6.066637623,0.047577503,Male
524,1.691693811,2.099952812,0.80588121,0.349604506,0.368291606,2.071932272,1.703640665,9.703941417,0.142357667,Male
525,1.132318135,1.671670155,0.527969201,0.210103277,0.219591812,1.141335219,0.921743407,9.304855486,0.13160362,Female
526,1.102513282,1.704755708,0.459271746,0.175118004,0.175944032,1.145701281,0.969757249,10.08081752,0.148130343,Female
527,1.70218669,2.363924345,0.513685542,0.231831865,0.252994939,2.31158494,2.058590001,13.71117647,0.310767067,Female
528,1.845200912,2.295748688,0.769964947,0.456384577,0.460065098,2.295172759,1.835107661,5.261196194,0.036755306,Female
529,2.174909175,2.777898106,0.814871763,0.220034917,0.364640458,3.029290664,2.664650206,8.280354438,0.096683149,Female
530,2.913618023,2.777306608,2.064576259,0.261531079,0.826373099,4.112332054,3.285958955,7.145660464,0.092333691,Female
531,2.518803309,2.341420464,1.940224282,0.248268836,0.763443311,3.37925169,2.61580838,9.16132481,0.149395266,Female
532,0.822276419,1.38134533,0.367188209,0.126166565,0.142263678,0.748298246,0.606034568,9.987516765,0.135963466,Male
533,1.157257254,1.697951572,0.51720882,0,0.298538824,1.208112955,0.909574131,6.207802373,0.050638262,Male
534,1.67326863,2.081121493,0.653404302,0.620829894,0.423946339,2.264400391,1.840454052,6.288538799,0.049098384,Female
535,2.878315603,3.153728353,1.216608691,0.211814995,0.288516804,5.207462806,4.918946002,20.76945408,0.719258793,Female
536,0.813582708,1.194845768,0.502475942,0.150300722,0.283655774,0.79718324,0.513527466,6.157711836,0.053230574,Male
537,1.660153187,2.113315036,0.672679474,0.590505561,0.395581395,2.157542973,1.761961577,8.109271779,0.09363818,Female
538,1.714616881,1.728721562,1.088237436,0,0.477967953,2.599380918,2.121412964,5.605080133,0.047562972,Female
539,1.108073394,1.621070649,0.49128931,0.249855706,0.264828333,1.207168018,0.942339685,7.147510759,0.067396695,Male
540,2.127629164,2.521834959,1.001324503,0.141516019,0.38959191,3.250357974,2.860766064,7.869459876,0.087732951,Male
541,1.170051079,1.664207064,0.574329897,0.240309278,0.246804124,1.384793814,1.137989691,9.343706733,0.129231553,Male
542,1.864260004,2.462445257,0.732533803,0.193388924,0.317187137,2.525044018,2.207856882,10.86260149,0.193966421,Female
543,1.27393282,1.977174996,0.639289581,0.209595314,0.228215399,1.117205093,0.888989693,8.563867018,0.116965267,Female
544,2.812018685,2.804729381,1.492900916,0.382586385,0.538334318,5.411562315,4.873227998,6.42435178,0.063066776,Female
545,2.326252075,2.70243143,0.92733436,0,0.569360952,3.447896188,2.878535236,4.377356395,0.025606846,Female
546,1.745362314,2.155619426,0.900691362,0,0.459218163,1.827731308,1.368513144,5.265350199,0.040504746,Male
547,1.419831812,1.918512474,0.663870968,0.231646274,0.273615128,1.713637375,1.440022247,8.750419622,0.106396905,Female
548,1.068713441,1.588325702,0.475388237,0.105186478,0.216747894,1.132006856,0.915258962,8.827175856,0.128150257,Male
549,1.984935445,2.785152785,0.616133313,0.237503903,0.234061817,2.599635108,2.365573291,9.012039364,0.11726224,Female
550,2.238994074,2.051705055,1.61209723,0,0.635178773,3.465178067,2.829999293,4.818767831,0.040983147,Female
551,2.328685999,2.883750793,0.674017467,0.556513211,0.378624824,3.7666642,3.388039375,5.482225504,0.040836241,Male
552,1.615609038,2.331343015,0.56376067,0.292584651,0.283664388,1.828654072,1.544989684,8.268332939,0.090278222,Male
553,1.953737547,2.762988621,0.489771668,0.195223672,0.222623486,2.790214352,2.567590867,10.71256744,0.161124799,Female
554,1.900001518,2.481055413,0.561495683,0.272680375,0.392885629,2.76472084,2.371835211,7.732113929,0.078764077,Female
555,0.82358083,1.230617375,0.502961472,0.215554917,0.238499137,0.863427257,0.62492812,7.260583985,0.07821973,Female
556,2.793799818,3.004601228,1.844410256,0.322897436,0.345512821,3.874769231,3.52925641,6.397306303,0.058460367,Male
557,1.728335434,2.221357257,0.737192875,0.650606572,0.412615172,1.958108108,1.545492936,5.84684995,0.048082241,Female
558,1.033645141,1.770984043,0.410249749,0.263335987,0.2559441,0.727176919,0.471232819,7.28850473,0.069429856,Male
559,1.748619196,2.458369577,0.659263214,0.106737854,0.308441004,1.899305926,1.590864923,13.57277808,0.314769027,Male
560,1.970820183,2.668242064,0.634387026,0.050219901,0.228587136,2.71995602,2.491368884,9.434065247,0.150445267,Female
561,2.585692162,2.764168351,1.503116452,0.198563174,0.441176199,4.358224483,3.917048283,8.371355359,0.127345314,Female
562,3.183684898,3.198360815,1.932560946,0.211115134,0.431692011,5.512056481,5.08036447,19.84358976,0.593108753,Female
563,3.062642519,2.964957548,1.633393951,0,0.629298571,5.225060308,4.595761737,5.196943139,0.037950608,Female
564,2.246547677,2.821590759,0.584478417,0.444943983,0.313952475,3.86923288,3.555280406,5.898643803,0.046395599,Male
565,2.250706023,2.835518808,0.73055448,0.212859399,0.446084975,3.351221583,2.905136609,6.461004594,0.054536794,Female
566,1.38258186,1.907950747,0.71021149,0.197656743,0.373518635,1.451987934,1.078469299,10.34619939,0.150593512,Female
567,1.145185426,1.977026212,0.336748565,0.114716544,0.127298359,0.939195449,0.81189709,11.96245763,0.21792934,Male
568,1.61613123,2.123154767,0.788034188,0.223076923,0.327350427,2.045299145,1.717948718,5.980448566,0.049322821,Female
569,2.559825474,2.935341092,1.227631463,0.025954154,0.242022482,4.424534326,4.182511844,8.424130112,0.099421951,Male
570,1.156375003,1.707899456,0.561213239,0.208580467,0.250841869,1.141966696,0.891124827,9.430055472,0.124557049,Female
571,2.737821834,3.5039075,0.716919664,0.41882298,0.354740775,4.13444652,3.779705745,6.585438659,0.060413545,Female
572,1.47346902,1.904636953,0.741505361,0.110009355,0.34219256,1.690336044,1.348143484,11.99270581,0.245881646,Male
573,1.707960007,2.368709489,0.50109434,0.123886792,0.238528302,2.238591195,2.000062893,9.887151531,0.137954873,Male
574,2.138993281,1.920414251,1.551443164,0,0.718533605,3.203930117,2.485396512,4.111003297,0.029822787,Female
575,1.775082988,2.046447819,0.849205972,0.183120959,0.384414226,2.27678062,1.892366394,9.711202618,0.144075251,Female
576,1.707833319,2.250818971,0.701850091,0,0.353021372,2.123997946,1.770976574,5.599432669,0.040551428,Female
577,1.430773122,1.989458709,0.546855624,0.136040439,0.280162487,1.657403561,1.377241074,8.492782648,0.091713044,Male
578,1.421976943,1.858274317,0.701317788,0.355475007,0.369694007,1.459052899,1.089358892,6.459147263,0.061456249,Male
579,2.715510314,2.810249907,1.374371197,0,0.655557809,4.207454361,3.551896552,3.527301321,0.018952629,Female
580,2.039202609,2.51667128,0.732273276,0.545016314,0.411965315,2.8945984,2.482633085,6.996522241,0.075658206,Female
581,2.611916989,2.921052441,0.850138937,0.331886072,0.322525182,4.90510594,4.582580757,6.47274941,0.054136273,Male
582,1.409508338,2.200019335,0.433018868,0.426415094,0.220754717,1.290566038,1.069811321,9.6401487,0.126885672,Male
583,1.88287894,2.76794984,0.528224128,0.222704664,0.239118408,1.800289296,1.561170888,10.93867307,0.156077965,Female
584,1.582867375,2.293508597,0.549333352,0.195783167,0.304129192,1.443980058,1.139850866,8.135886697,0.090208616,Female
585,1.083069476,1.713822644,0.493034056,0.204798762,0.212383901,0.94245356,0.730069659,6.506851178,0.0578121,Male
586,1.938644294,2.368523909,0.690615284,0.231463046,0.328325299,3.341118749,3.012793451,8.457421078,0.103221471,Male
587,2.612872071,2.968593455,0.875556117,0.10870779,0.397503787,4.485833507,4.08832972,5.936100103,0.046644401,Male
588,2.094728021,2.521799752,0.744066456,0.462816456,0.445727848,3.459018987,3.013291139,6.652484028,0.061561561,Female
589,1.874277457,2.562543814,0.63830355,0.187211935,0.216928115,2.385020619,2.168092504,15.85762775,0.374789604,Female
590,1.095988583,1.610681513,0.439543681,0.436895827,0.259489643,1.092239568,0.832749925,9.564277757,0.117468751,Female
591,1.021829377,1.520508911,0.539295835,0.392585633,0.261497351,1.047347831,0.785850481,5.566686455,0.043640115,Male
592,0.835414872,1.41539121,0.369694402,0.315073922,0.239755156,0.708916326,0.469161169,7.51114172,0.074255947,Male
593,3.026811383,3.17838203,1.225675443,0.028875181,0.404252533,5.412576677,5.008324144,5.226470207,0.036442309,Male
594,3.138016919,2.955359693,2.153829247,0,0.381420375,5.118963549,4.737543174,10.08708886,0.213772726,Male
595,1.403989087,1.827697578,0.758638308,0.419783745,0.413379278,1.464294202,1.050914924,7.770306955,0.093467068,Female
596,1.582996225,2.239519111,0.652714793,0,0.188577515,2.039211834,1.85063432,8.907658752,0.119302107,Female
597,1.365524924,2.343434264,0.378552915,0.199744662,0.132408643,1.311637754,1.179229111,7.039280057,0.062751134,Female
598,1.470941063,2.012727139,0.682291135,0,0.381633174,1.474798531,1.093165358,5.864006693,0.047321866,Male
599,2.1084905,2.575458854,0.784882599,0.30556047,0.303196365,3.357619009,3.054422644,10.47855893,0.152605238,Male
600,2.236050151,2.778634742,0.837684595,0.197139307,0.375383473,3.081797538,2.706414065,10.16303439,0.136046372,Female
601,1.417307617,1.66460176,0.767086182,0.192185739,0.37608761,1.964933504,1.588845894,6.372755155,0.062039677,Female
602,0.900109463,1.526743344,0.372022073,0.102562476,0.201395408,0.713275403,0.511879995,7.410774076,0.076980386,Male
603,2.576510191,2.902125818,1.098413879,0.230650785,0.375815615,4.325911928,3.950096313,6.907946061,0.067843455,Female
604,0.89536765,1.645490027,0.327985291,0.263973292,0.170698665,0.626707954,0.45600929,6.833734671,0.0595961,Male
605,1.333582538,2.158274097,0.455698707,0.237545071,0.257906077,1.136338053,0.878431976,10.00666911,0.131516252,Female
606,1.155924332,1.503805907,0.628440594,0,0.24404703,1.319647277,1.075600248,7.602968399,0.089724207,Female
607,1.167352072,1.646620895,0.531009879,0.343798024,0.317618002,1.206256861,0.888638858,6.757479673,0.063977051,Male
608,1.19374767,1.806229558,0.488838602,0,0.253204879,1.196190311,0.942985431,6.791086922,0.069082375,Male
609,1.703517445,2.509232476,0.613767011,0.229662493,0.248067501,1.566826347,1.318758846,9.232499586,0.120333958,Female
610,2.373182654,2.560743714,1.138634334,0,0.48755988,3.913607946,3.426048066,8.620384046,0.124045353,Female
611,1.432421195,2.158349346,0.508767882,0.465718292,0.312305207,1.197561322,0.885256114,6.023082164,0.047978345,Male
612,1.273902836,1.790070164,0.547911594,0.542404945,0.26982581,1.31884248,1.04901667,7.286446722,0.070173611,Female
613,1.31751266,1.688742955,0.601318875,0.24003517,0.239419695,1.75594959,1.516529894,5.58392371,0.04239523,Male
614,1.224260812,2.004993731,0.382108383,0.127369461,0.226248385,0.940187733,0.713939348,7.181778966,0.064521715,Male
615,1.194197435,1.722116114,0.532601685,0,0.261584343,1.296674674,1.035090332,10.10380503,0.216166963,Female
616,1.855614413,2.251798088,0.89355397,0,0.419770755,2.505121412,2.085350658,9.228904409,0.13539675,Female
617,3.126667345,3.520277626,0.979580285,0.245022687,0.34405269,5.776920317,5.432867627,7.65103015,0.082043046,Female
618,1.660922406,2.21822268,0.564373659,0.074348626,0.291762031,2.140902473,1.849140441,7.049078788,0.072028735,Male
619,1.128612876,1.955933503,0.46321655,0.250568182,0.24387645,0.788137308,0.544260858,9.080935882,0.103842657,Female
620,1.687279575,2.357604892,0.534510825,0.098175458,0.291409692,2.029998351,1.738588659,7.010066146,0.065869337,Male
621,1.347039713,1.794759201,0.57143151,0.276078517,0.311792986,1.599781469,1.287988482,7.416933935,0.081935733,Male
622,1.655569681,1.62728609,1.127445893,0.26084727,0.513017708,2.297733645,1.784715937,5.345304828,0.05212621,Female
623,1.048877089,1.358411796,0.595026745,0,0.270211411,1.177260571,0.907049159,5.064520052,0.035315436,Male
624,0.777283066,1.171732742,0.480453228,0.144722682,0.255546358,0.792715232,0.537168874,6.688441467,0.07085816,Male
625,1.201997493,1.431624432,0.803510415,0.733017383,0.447740896,1.268323842,0.820582946,5.129912804,0.043496304,Female
626,1.546742628,1.847015563,0.900819346,0,0.48888478,1.589189189,1.10030441,5.028140019,0.040772801,Male
627,1.023930985,1.715822183,0.457622299,0.195052128,0.217558142,0.982226786,0.764668643,8.686234429,0.105655219,Female
628,2.07071163,2.700839907,0.642626067,0.446474011,0.392874321,2.851617533,2.458743212,5.56466454,0.041935296,Male
629,1.236238868,1.570787891,0.561171615,0.101617563,0.213346326,1.918094692,1.704748366,6.417391551,0.061564077,Male
630,2.706041401,3.025195611,1.09269289,0.249698757,0.496615355,4.933463188,4.436847833,8.853015881,0.132991814,Male
631,1.017031107,1.757719477,0.457655665,0.222575706,0.236747193,0.787767948,0.551020755,7.371107138,0.06489614,Female
632,1.589743058,1.932825555,0.702958681,0.363599318,0.347717968,2.227568234,1.879850265,11.24159943,0.175114113,Male
633,2.0438122,2.610299236,0.851224569,0.217226448,0.329881094,2.385954683,2.056073589,9.750939047,0.133562729,Female
634,1.394829538,1.778704846,0.524152859,0.465142272,0.423487741,1.770317604,1.346829863,8.41996401,0.088264895,Female
635,1.216554503,1.742532722,0.468335925,0.091119751,0.241026439,1.421664075,1.180637636,7.591117386,0.087029941,Male
636,1.553635352,2.196245417,0.598595113,0.101101543,0.229327891,1.694683796,1.465355905,8.964446276,0.113439723,Female
637,1.432088564,1.918526146,0.936261803,0.23471204,0.322001642,1.547289015,1.225287373,6.09073562,0.058749387,Female
638,1.832750457,2.287244242,0.751241248,0,0.232590707,2.731604074,2.499013367,12.26699385,0.240513751,Female
639,1.285350794,1.736336969,0.780070755,0.200408422,0.393840601,1.28299442,0.88915382,6.922183095,0.075461584,Female
640,1.675539311,2.151563895,0.867826501,0.252240229,0.409890372,2.078729743,1.668839371,4.841172638,0.033030898,Female
641,0.854422384,1.255379171,0.478606539,0.108386723,0.224080415,0.887187949,0.663107533,5.879248764,0.049243208,Male
642,2.020190125,2.689230702,0.618880459,0.140418255,0.261767365,3.697680726,3.435913361,11.734554,0.19994025,Male
643,1.810332504,2.480900425,0.678607759,0.502778017,0.357362069,1.811521552,1.454159483,8.519358579,0.103957127,Female
644,2.925166003,3.399099188,0.699198216,0.211354594,0.216007053,5.555036774,5.33902972,10.10918701,0.15305042,Female
645,1.318728518,2.128872494,0.382330242,0.11218073,0.125917145,1.359142036,1.233224891,9.451806201,0.12771519,Male
646,1.92157194,2.317670072,0.878785476,0.21355752,0.409256572,2.288860392,1.87960382,13.36736532,0.306256368,Female
647,3.094977108,3.235473177,1.688406577,0.213658608,0.417245767,5.488940002,5.071694235,22.02915681,0.78967684,Female
648,1.790405535,2.442907554,0.648137261,0.205181739,0.246662524,2.188111395,1.941448871,11.83957495,0.245568354,Female
649,1.383704521,1.970840566,0.586653518,0.390518611,0.24224996,1.528801557,1.286551596,5.545971026,0.041090887,Male
650,1.446643311,2.134591405,0.488525484,0.124412263,0.24799511,1.769971789,1.521976679,11.05707668,0.161377531,Male
651,1.945131426,2.402555374,0.639658181,0.2164257,0.362770698,3.392730502,3.029959804,6.694436918,0.060548371,Female
652,1.957717728,2.736955226,0.56064022,0.269228307,0.253094775,2.470951183,2.217856408,9.88538835,0.141464864,Male
653,1.56152529,2.124778169,0.70618334,0,0.245686111,1.753305428,1.507619317,7.987181611,0.090804773,Female
654,1.084813812,1.832497436,0.412302517,0.125327688,0.163693307,0.821535785,0.657842478,6.978979993,0.06316406,Male
655,1.335686584,2.188092484,0.576740362,0.443431903,0.290601285,1.091009815,0.80040853,6.691011812,0.060923584,Male
656,3.195837041,3.076147249,1.773447414,0.223841158,0.412295663,5.411689184,4.999393521,12.00646459,0.205215052,Female
657,1.991260032,1.695890975,1.517062984,0.600771307,0.629501617,2.955630657,2.32612904,6.168067241,0.064282405,Female
658,1.784759133,2.285587344,0.908148196,0.226935919,0.417465006,1.904077308,1.486612303,6.056068569,0.060808151,Male
659,2.835405926,2.870971687,1.455978861,0.444995212,0.68698166,4.230702659,3.543720999,4.266886382,0.024524844,Female
